Distrikt,Adresse,Type,Tømningshyppighed,Placering,Andet,northing,easting
midt,Ingerslevs Boulevard 14,SwingLine,alle hverdage,ved bænk,midterrabat v/stigennemgang,56.14443,10.19263
midt,Skt Lucas Kirkeplads,RM 512,alle hverdage,ved bænke,mod Inerslev Boulevard,56.14466,10.19325
midt,Stadion Alle / Ingerslevs Boulevard,Holcher,2 gange,ved busstop,,56.14408,10.19375
midt,Stadion Alle 34-36,Holcher,2 gange,ved busstop,,56.14156,10.19432
midt,Stadion Alle 33,Holcher,2 gange,ved busstop,,56.14152,10.19464
midt,Stadion Alle / Marselis Boulevard,Holcher,2 gange,ved busstop,,56.14055,10.19494
midt,Ingerslevs Boulevard 9-11,Holcher,alle hverdage,ved busstop,,56.14427,10.19444
midt,Ingerslevs Bulevard 9,SwingLine,alle hverdage,ved bænk,midterrabat - sydsiden,56.14443,10.19451
midt,Ingerslevs Boulevard o.f. Kirken,SwingLine,alle hverdage,ved bænk,midterrabat - nordsiden,56.14457,10.19449
midt,Horsensgade / Ingerslevs Boulevard,SwingLine,alle hverdage,ved bænk,plads ved kirken,56.14483,10.19466
midt,Lundingsgade / Ingerslevs Boulevard,SwingLine,alle hverdage,ved bænk,plads ved kirken,56.14486,10.19486
midt,Ingerslevs Boulevard v/ F. Vestergaards,SwingLine,alle hverdage,ved gennemkørsel,sydvestlige ende af p-plads,56.14448,10.19524
midt,Ingerslevs Boulevard v/ Lundingsgade,SwingLine,alle hverdage,ved gennemkørsel,nordvestlige ende af p-plads,56.14463,10.19520
midt,Ingerslevs Boulevard 6-8,Holcher,alle hverdage,ved busstop,,56.14482,10.19574
midt,Ingerslevs Boulevard o.f. Kroghsgade,SwingLine,alle hverdage,p-plads,sydsiden,56.14456,10.19628
midt,Ingerslevs Boulevard v/ Kroghsgade,SwingLine,alle hverdage,p-plads,nordsiden,56.14471,10.19625
midt,Ingerslevs Boulsvard v/ -Svømmehal,SwingLine,alle hverdage,p-plads,sydsiden,56.14463,10.19716
midt,Ingerslevs Boulevard 2,SwingLine,alle hverdage,p-plads,nordsiden,56.14479,10.19713
midt,Ingerslevs Boulevard v/ Fjordgade skole,SwingLine,alle hverdage,ved p-plads,sydsiden,56.14468,10.19781
midt,Ingerslevs Boulevard 2 o.f Fjordgade sko,SwingLine,alle hverdage,ved p-plads,nordsiden,56.14484,10.19779
midt,Ingerslevs Boulevard mod Ingerslev Plads,SwingLine,alle hverdage,p-plads,ved toiletbygning,56.14481,10.19854
midt,Ingerslevs Boulevard / N.J. Fjord Gade,SwingLine,alle hverdage,fortov,mod Ingerslev Plads,56.14474,10.19887
midt,Ingerslevs Plads,Holcher,alle hverdage,ved busstop,,56.14498,10.19931
midt,Ingerslevs Plads 4,Holcher,alle hverdage,ved busstop,,56.14514,10.19937
midt,Ingerslevs Plads 2,Holcher,alle hverdage,ved busstop,,56.14517,10.19955
midt,Odensegade /Skt. Pauls Kirkeplads,lille med huller,alle hverdage,ved bænke,vest,56.14554,10.20391
midt,Odensegade v/ Skt. Pauls Kirkeplads,lille med huller,alle hverdage,ved bænke,øst,56.14556,10.20416
midt,Hans Broges Gade 2,Holcher,2 gange,ved busstop,,56.14505,10.20423
midt,Hans Broges Gade 7,Holcher,2 gange,ved busstop,,56.14484,10.20450
midt,Tietgens Plads m/ Hans Broges Gade,lille med huller,2 gange,på stander,nord,56.14463,10.20411
midt,Tietgens Plads m/ Hans Borges Gade,lille med huller,2 gange,på stander,syd,56.14451,10.20414
midt,Hans Borges Gade / Marselis Boulevard,Holcher,2 gange,ved busstop,,56.14230,10.20378
midt,Marselis Boulevard  / Hans Broges Gade,Holcher,2 gange,ved busstop,,56.14164,10.20317
midt,Svendborgvej o.f. Strandparken,TipLine,2 gange,ved bænk,vest,56.14531,10.20621
midt,Svendborgvej o.f. Strandparken,TipLine,2 gange,ved bænk,øst,56.14526,10.20638
midt,Chr. Kiers Plads,TipLine,alle hverdage,ved bænk,,56.14504,10.19090
midt,De Mezas Vej 4,RM 70,alle hverdage,ved busstop,,56.14565,10.19234
midt,Frederiksbjerg Torv,SwingLine,alle hverdage,fortov,ved lyskurv,56.14599,10.19298
midt,Frederiksbjerg Torv o.f nr. 3,SwingLine,alle hverdage,ved bænke,,56.14607,10.19269
midt,Frederiksbjerg Torv o.f. nr. 2,SwingLine,alle hverdage,ved bænke,,56.14619,10.19280
midt,Trederiksbjerg Torv mod Trepkasgade,RM 70,alle hverdage,ved lygtepæl,,56.14623,10.19235
midt,Frederiks Alle 111,RM 70,alle hverdage,ved busstop,på busstander,56.14758,10.19596
midt,Frederiks Alle 115-117,RM 70,alle hverdage,ved busstop,ved busstander,56.14749,10.19583
midt,Frederiks Alle 121,RM 70,alle hverdage,ved busstop,på busstander,56.14734,10.19564
midt,Lundingsgade 3 / Frederiks Alle 127,SwingLine,alle hverdage,ved lille torv,,56.14686,10.19526
midt,Frederiks Alle 141-143,RM 70,alle hverdage,ved busstop,på busstander,56.14606,10.19372
midt,Vesterbrogade 21,Holcher,2 gange,ved busstop,,56.15765,10.19569
midt,Vesterbrogade 18,Holcher,2 gange,ved busstop,,56.15796,10.19661
midt,Vesterport 7,Holcher,alle hverdage,ved busstop,,56.15795,10.19816
midt,Vesterport / Vesterbro Torv,RM 70,alle hverdage,på B11 skilt,ved  lyskryds,56.15811,10.19835
midt,Vesterbro Torv v/ indkørsel p-plads,RM 30,alle hverdage,på stander,på billetautomat,56.15825,10.19881
midt,Vesterbro Torv mod Nørre Alle,RM 30,alle hverdage,ved bænk,nord,56.15832,10.19940
midt,Vesterbro Torv mod Nørre Alle,RM 30,alle hverdage,ved bænk,syd,56.15828,10.19946
midt,Vesterbro Torv 3,Holcher,alle hverdage,ved busstop,,56.15799,10.19906
midt,Vesterbro Torv 6-8,Holcher,alle hverdage,ved busstop,,56.15839,10.19893
midt,Vesterport 6,RM 30,alle hverdage,på stander,,56.15778,10.20011
midt,Vestergade 55,RM 30,alle hverdage,på skilt,,56.15734,10.20003
midt,Nørre Alle 85-87,Holcher,alle hverdage,ved busstop,,56.15842,10.20013
midt,Langelandsgade 4,Holcher,alle hverdage,ved busstop,,56.15883,10.19898
midt,Grønnegade 62 / nørre Alle,Holcher,2 gange,ved busstop,,56.15951,10.20158
midt,Grønnegade 75,Holcher,2 gange,ved busstop,,56.15948,10.20129
midt,Samsøgade 89,Holcher,2 gange,ved busstop,,56.16144,10.19951
midt,Samsøgade 104,Holcher,2 gange,ved busstop,,56.16154,10.19937
midt,Hjortensgade / Langelandsgade,Holcher,2 gange,ved busstop,,56.16068,10.19620
midt,Langelandsgade / Skt. Marcus Kirkeplads,Holcher,2 gange,ved busstop,,56.16115,10.19665
midt,Paludan-Müllers Vej / Langelandsgade,Holcher,2 gange,ved busstop,,56.16478,10.19664
midt,Langelandsgade o.f. 108,Holcher,2 gange,ved busstop,,56.16416,10.19699
midt,Langelandsgade 120,Holcher,2 gange,ved busstop,,56.16512,10.19743
midt,Langelandsgade 125,Holcher,2 gange,ved busstop,,56.16523,10.19720
midt,Kaserneboulevarden 29,Holcher,2 gange,ved busstop,,56.16460,10.19793
midt,Ny Munkegade 97,Holcher,2 gange,ved busstop,,56.16441,10.20067
midt,Ny Munkegade 88,Holcher,2 gange,ved busstop,,56.16432,10.20109
midt,Ny Munkegade 58 / Samsøgade,Holcher,2 gange,ved busstop,,56.16295,10.20246
midt,Nu Munkegade 17 A,RM 70,2 gange,ved bænk,,56.16185,10.20314
midt,Hjarnøgade / Samsøgade,RM 70 med huller,2 gange,på skilt ved skole,,56.16193,10.20153
midt,Norsgade / Nørregade,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.16041,10.20776
midt,Trøjborgvej / Skovvejen,RM 70,1 gang,elefantkirkegården,gl. genbrugscontainerplads,56.16832,10.21815
midt,Trøjborgvej / Skovvejen,RM 70,1 gang,elefantkirkegården,gl. genbrugscontainerplads,56.16876,10.21830
midt,Bispetorv v/ Domkirken,Designit,1 gang dagligt,ved bænk,overfor Bispetorv,56.15682,10.21019
midt,Åboulevarden 41,Designit,1 gang dagligt,ved bænk,,56.15655,10.20635
midt,Åboulevarden 41-43,Designit,1 gang dagligt,ved bænk,,56.15650,10.20612
midt,Åboulevarden 45,Designit,1 gang dagligt,ved bro,,56.15640,10.20563
midt,Åboulevarden 88,Designit,1 gang dagligt,ved bænk,gangbro,56.15628,10.20395
midt,Åboulevarden 80,Designit,1 gang dagligt,ved bænk,gangbro,56.15646,10.20491
midt,Åboulevarden,Designit,1 gang dagligt,ved Busgaden,,56.15654,10.20536
midt,Åboulevarden 39,Designit,1 gang dagligt,ved gelænder,ud for butik Solid,56.15654,10.20749
midt,Åboulevarden 39,Designit,1 gang dagligt,ved gelænder,ud for butik Solid,56.15659,10.20737
midt,Åboulevarden v/Mølleparken,Designit,1 gang dagligt,ved trætrappe,ved åen,56.15555,10.19996
midt,Åboulevarden v/Mølleparken,Designit,1 gang dagligt,ved trætrappe,ved åen,56.15556,10.20004
midt,Åboulevarden v/Mølleparken,Designit,1 gang dagligt,ved trætrappe,ved åen,56.15560,10.20063
midt,Åboulevarden v/Mølleparken,Designit,1 gang dagligt,ved trætrappe,ved åen,56.15561,10.20072
midt,Åboulevarden 100,Designit,1 gang dagligt,ved gangbro,,56.15578,10.20154
midt,Åboulevarden 96,Designit,1 gang dagligt,ved Blegdammen,,56.15592,10.20227
midt,Åboulevarden 90,Designit,1 gang dagligt,ved gangbro,,56.15610,10.20314
midt,Ryesgade 28 B,Designit,5 gange,fortov,,56.15122,10.20468
midt,Ryesgade 11,Designit,5 gange,fortov,,56.15213,10.20509
midt,Bispetorv,Designit,1 gang dagligt,ved bæmk,ekstra tømning 1/5-30/9 + fest,56.15662,10.20997
midt,Bispetorv,Designit,1 gang dagligt,ved bænk,ekstra tømning 1/5-30/9 + fest,56.15651,10.20982
midt,Åboulevarden v/ Vesteralle,Designit,1 gang dagligt,,,56.15554,10.19957
midt,Åboulevarden v/Blegdammen,Designit,1 gang dagligt,,,56.15591,10.20224
midt,Bispetorv,Designit,1 gang dagligt,ved bænk,ekstra tømning 1/5-30/9 + fest,56.15617,10.21031
midt,Bispetorv,Designit,1 gang dagligt,ved bænk,ekstra tømning 1/5-30/9 + fest,56.15623,10.21050
midt,Bispetorv,Designit,1 gang dagligt,ved bænk,ekstra tømning 1/5-30/9 + fest,56.15634,10.21087
midt,Bispetorv,Designit,1 gang dagligt,ved bænk,ekstra tømning 1/5-30/9 + fest,56.15640,10.21105
midt,Strandvejen v/kiosk,Holcher,1 gang,ved busstop,,56.13948,10.20731
midt,Strandvejen / Chr. Filtenborgs plads,Holcher,1 gang,ved busstop,,56.13890,10.20678
midt,Strandvejen 106,Holcher,1 gang,ved busstop,,56.13527,10.20882
midt,Strandvejen o.f. Carl Nielsens Plads,Holcher,1 gang,ved busstop,,56.13496,10.20951
midt,Vesterbro Torv mod Nørre Alle,RM 30,alle hverdage,ved bænk,syd,56.15828,10.19946
midt,Peder Skrams Gade / Dr. Margrethes Vej,,1 gang,,,56.17314,10.22079
